...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
ZNF320,1.95415933042685e-7,2.20486960307343e-5,2.7263197402543e-4,3.67601124306976e-5,2.20708261639933e-7,5.34926415522281e-7,ZNF320,162967
ZNF321P,1.95415933042685e-7,1.56373730714428e-7,7.21030242970198e-5,1.06243099510687e-6,4.19345697115873e-6,8.91544025870468e-7,ZNF321P,399669
ZNF322,4.31869212024333e-5,6.7240704207204e-6,1.7722292167281e-5,2.33734818923511e-6,2.86920740131913e-6,4.79650685918312e-5,ZNF322,79692
ZNF324,7.6212213886647e-6,1.56373730714428e-7,5.09819363716302e-6,1.91237579119236e-6,1.10354130819966e-6,3.03124968795959e-6,ZNF324,25799
ZNF324B,2.14957526346953e-6,5.16033311357612e-6,9.95361614874684e-6,1.7636354518774e-5,6.62124784919799e-7,7.66727862248602e-6,ZNF324B,388569
ZNF326,1.36791153129879e-6,4.84758565214726e-6,2.5903679099299e-4,6.37458597064121e-7,1.304385826292e-4,1.3016542777708801e-05,ZNF326,284695
ZNF329,1.95415933042685e-7,1.09461611500099e-6,6.55482039063816e-6,1.29616581403038e-5,2.42779087803926e-6,1.78308805174094e-7,ZNF329,79673
ZNF330,1.36791153129879e-6,4.01880487936079e-5,4.83114539902591e-5,3.97349192169969e-5,7.83514328821762e-5,4.1902569215912e-5,ZNF330,27309
ZNF331,1.4245821518811e-4,5.92656439407681e-5,1.69939787905434e-6,1.710513902122e-4,1.9863743547594e-6,1.01636018949233e-5,ZNF331,55422
ZNF333,7.36718067570921e-5,3.29948571807443e-5,2.84042216927654e-5,8.28696176183357e-6,1.08147048203567e-5,2.08621302053689e-5,ZNF333,84449
ZNF334,9.77079665213423e-7,1.07897874192955e-5,2.42771125579191e-7,1.7636354518774e-5,2.20708261639933e-7,2.31801446726322e-6,ZNF334,55713
ZNF335,6.78093287658116e-5,2.03285849928756e-6,5.09819363716302e-6,1.08367961500901e-5,2.20708261639933e-7,2.6746320776114e-6,ZNF335,63925
ZNF337,1.4363071078637e-4,6.92735627064915e-5,3.64156688368787e-6,2.12486199021374e-7,2.20708261639933e-7,3.15606585158146e-5,ZNF337,26152
ZNF33A,1.0376586044566e-4,1.1806216668939e-4,1.7503798154259e-4,3.84600020228686e-5,6.11361884742614e-5,1.3034373658226e-4,ZNF33A,7581
ZNF33B,2.52086553625063e-5,1.73574841093015e-5,1.48090386603307e-5,1.16867409461755e-5,1.25803709134762e-5,8.3805138431824e-6,ZNF33B,7582
ZNF34,3.32207086172564e-6,4.69121192143283e-7,1.09247006510636e-5,1.08367961500901e-5,2.20708261639933e-7,4.81433773970053e-6,ZNF34,80778
ZNF341,1.95415933042685e-7,1.40736357642985e-6,2.11210879253896e-5,1.67864097226885e-5,1.87602022393943e-5,1.78308805174094e-7,ZNF341,84905
ZNF343,1.36791153129879e-6,1.17280298035821e-5,9.95361614874684e-6,2.12486199021374e-7,8.16620568067752e-6,5.5275729603969e-6,ZNF343,79175
ZNF345,1.30928675138599e-5,6.09857549786268e-6,2.42771125579191e-7,6.37458597064121e-7,6.62124784919799e-7,7.66727862248602e-6,ZNF345,25850
ZNF346,4.16235937380918e-5,2.64271604907383e-5,1.72367499161226e-5,9.13690655791906e-6,1.08147048203567e-5,3.38786729830778e-6,ZNF346,23567
ZNF347,6.05789392432323e-6,1.29790196492975e-5,1.62656654138058e-5,5.73712737357709e-6,2.58228666118722e-5,3.38786729830778e-6,ZNF347,84671
ZNF35,1.4265363112116e-5,3.59659580643184e-6,1.5294580911489e-5,1.80613269168168e-5,1.54495783147953e-6,1.78308805174094e-7,ZNF35,7584
ZNF350,3.81061069433235e-5,5.16033311357612e-6,7.52590489295493e-6,2.33734818923511e-6,1.3021787436756e-5,1.78308805174094e-7,ZNF350,59348
ZNF354A,1.95415933042685e-7,2.65835342214527e-6,2.42771125579191e-7,7.86198936379082e-6,1.9863743547594e-6,1.78308805174094e-7,ZNF354A,6940
ZNF354B,9.77079665213423e-7,4.69121192143283e-7,3.47162709578243e-5,2.12486199021374e-7,3.75204044787886e-6,5.34926415522281e-7,ZNF354B,117608
ZNF354C,9.57538071909155e-6,3.28384834500298e-6,9.46807389758846e-6,1.48740339314961e-6,4.19345697115873e-6,1.78308805174094e-7,ZNF354C,30832
ZNF355P,7.23038952257933e-6,1.72011103785871e-6,2.42771125579191e-7,2.76232058727786e-6,2.86920740131913e-6,8.91544025870468e-7,ZNF355P,100505852
ZNF358,8.77417539361654e-5,3.04928774893134e-5,4.39415737298336e-5,2.65607748776717e-5,2.20708261639933e-7,1.24816163621866e-6,ZNF358,140467
ZNF362,2.2961372132515e-4,6.52078457079164e-5,9.29813410968302e-5,3.29353608483129e-5,1.56702865764352e-5,2.22886006467617e-5,ZNF362,149076
ZNF365,1.50470268442867e-5,2.7850161440239e-4,5.26813342506845e-5,2.82606644698427e-5,2.20708261639933e-7,1.3747608878922e-4,ZNF365,22891
ZNF366,3.2243628952043e-5,4.84758565214726e-6,5.5837358883214e-6,6.16209977161983e-6,3.310623924599e-6,6.59742579144146e-6,ZNF366,167465
ZNF367,5.86247799128054e-7,4.69121192143283e-7,1.09247006510636e-5,1.06243099510687e-6,1.54495783147953e-6,5.34926415522281e-7,ZNF367,195828
ZNF37A,3.18527970859576e-5,2.20486960307343e-5,7.04036264179655e-6,5.4608953148493e-5,6.68746032768997e-5,8.91544025870468e-7,ZNF37A,7587
ZNF37BP,5.66706205823786e-6,1.76702315707303e-5,2.01500034230729e-5,1.9336244110945e-5,6.62124784919799e-7,7.31066101213784e-6,ZNF37BP,100129482
ZNF382,5.86247799128054e-7,3.54968368721751e-5,1.62656654138058e-5,8.52069658075708e-5,3.75204044787886e-6,8.91544025870468e-7,ZNF382,84911
ZNF383,2.14957526346953e-6,2.048495872359e-5,3.08319329485573e-5,2.33734818923511e-6,1.74359526695547e-5,3.33437465675555e-5,ZNF383,163087
ZNF384,6.54643375692994e-5,1.26662721878687e-5,2.6704823813711e-6,1.12617685481328e-5,2.20708261639933e-7,1.19466899466643e-5,ZNF384,171017
ZNF385A,1.89553455051404e-5,1.09461611500099e-6,6.62765172831192e-5,6.16209977161983e-6,5.36321075785037e-5,1.23033075570125e-5,ZNF385A,25946
ZNF385B,4.47502486667748e-5,4.67557454836139e-5,7.28313376737574e-7,1.4236575334432e-5,1.9863743547594e-6,8.02389623283421e-6,ZNF385B,151126
ZNF385C,2.93123899564027e-6,3.9093432678607e-6,1.21385562789596e-6,1.89112717129022e-5,1.34632039600359e-5,3.74448490865597e-6,ZNF385C,201181
ZNF385D,3.71290272781101e-6,3.23693622578866e-5,3.47162709578243e-5,2.4435912887458e-5,5.53977736716232e-5,2.6746320776114e-6,ZNF385D,79750
ZNF391,1.97370092373112e-5,3.08056249507423e-5,2.42771125579191e-7,2.0844896123996e-4,1.9863743547594e-6,2.6746320776114e-6,ZNF391,346157
ZNF394,3.10711333537869e-5,2.97110088357413e-6,1.7722292167281e-5,4.01598916150396e-5,7.28337263411779e-6,5.34926415522281e-7,ZNF394,84124
ZNF395,6.8200160631897e-5,2.39251807993075e-5,7.89006158132371e-5,1.9336244110945e-5,5.53977736716232e-5,0.00012463785481669001,ZNF395,55893
ZNF396,9.96621258517692e-6,3.59659580643184e-6,2.98608484462405e-5,1.4236575334432e-5,1.34632039600359e-5,4.45772012935234e-6,ZNF396,252884
ZNF397,1.1470915269605e-4,1.2118964130368e-4,2.42771125579191e-7,1.6892652822199e-4,5.14250249621044e-5,4.81433773970053e-6,ZNF397,84307
ZNF398,1.23112037816891e-5,5.78582803643383e-6,2.35487991811815e-5,9.56187895596181e-6,1.10354130819966e-6,3.74448490865597e-6,ZNF398,57541
ZNF404,2.5404071295549e-6,1.09461611500099e-6,1.69939787905434e-6,1.91237579119236e-6,6.62124784919799e-7,1.78308805174094e-7,ZNF404,342908
ZNF407,6.4487257904086e-6,7.66231280500696e-6,1.28668696556971e-5,5.07842015661083e-5,7.08473519864185e-5,1.9079042153628e-5,ZNF407,55628
ZNF407-AS1,9.77079665213423e-7,1.76702315707303e-5,8.49698939527169e-6,2.48608852855007e-5,1.83187857161144e-5,1.24816163621866e-6,ZNF407-AS1,400657
ZNF408,5.41302134528237e-5,1.56373730714428e-7,6.04500102692186e-5,2.65607748776717e-5,1.10354130819966e-6,1.97922773743244e-5,ZNF408,79797
ZNF41,6.83955765649396e-6,5.16033311357612e-6,1.57801231626474e-5,2.12486199021374e-7,6.40053958755806e-6,3.74448490865597e-6,ZNF41,7592
ZNF410,3.2243628952043e-5,1.56373730714428e-7,1.43234964091723e-5,1.84862993148595e-5,1.6553119622995e-5,1.78308805174094e-7,ZNF410,57862
ZNF414,4.86585673276285e-5,2.97110088357413e-6,7.28313376737574e-7,2.2736023295287e-5,1.3021787436756e-5,2.51415415295472e-5,ZNF414,84330
ZNF415,3.71290272781101e-6,4.22209072928955e-6,2.18494013021272e-6,6.37458597064121e-7,3.50926136007493e-5,8.91544025870468e-7,ZNF415,55786
ZNF416,1.36791153129879e-6,1.09461611500099e-6,6.55482039063816e-6,3.61226538336335e-6,2.20708261639933e-7,8.02389623283421e-6,ZNF416,55659
ZNF417,8.79371698692081e-6,5.16033311357612e-6,2.42771125579191e-7,7.86198936379082e-6,5.51770654099833e-6,3.74448490865597e-6,ZNF417,147687
ZNF418,1.75874339738416e-6,1.07897874192955e-5,7.52590489295493e-6,1.06243099510687e-6,4.63487349443859e-6,1.78308805174094e-7,ZNF418,147686
ZNF419,3.71290272781101e-6,2.048495872359e-5,1.91789189207561e-5,2.95355816639709e-5,1.9863743547594e-6,9.45036667422696e-6,ZNF419,79744
ZNF420,1.73920180407989e-5,1.0617776315509e-4,8.95825453387216e-5,7.41576834584594e-5,2.20708261639933e-7,5.83069792919286e-5,ZNF420,147923
ZNF423,7.32809748910068e-5,3.28384834500298e-6,1.6581267877058e-4,7.86198936379082e-6,1.1410617126784e-4,5.88419057074509e-6,ZNF423,23090
ZNF425,1.50470268442867e-5,1.56373730714428e-7,2.11210879253896e-5,1.06243099510687e-6,1.54495783147953e-6,1.60477924656684e-6,ZNF425,155054
ZNF426,1.27020356477745e-5,1.40736357642985e-6,6.06927813947978e-6,5.31215497553434e-6,6.62124784919799e-7,5.34926415522281e-7,ZNF426,79088
ZNF426-DT,2.52086553625063e-5,6.09857549786268e-6,7.28313376737574e-7,6.65081802936899e-5,5.71634397647426e-5,1.08768371156197e-5,ZNF426-DT,101928238
ZNF428,8.40288512083544e-6,3.9093432678607e-6,6.06927813947978e-6,1.46615477324748e-5,1.87602022393943e-5,1.5156248439798e-5,ZNF428,126299
ZNF43,6.05789392432323e-6,6.41132295929154e-6,1.57801231626474e-5,3.1872929853206e-6,6.62124784919799e-7,2.22886006467617e-5,ZNF43,7594
ZNF430,7.6212213886647e-6,4.22209072928955e-6,2.74331371904486e-5,1.5936464926603e-5,2.3174367472193e-5,6.95404340178965e-6,ZNF430,80264
ZNF431,2.59903190946771e-5,3.28384834500298e-6,4.97680807437342e-5,2.12486199021374e-7,3.99481953568279e-5,6.95404340178965e-6,ZNF431,170959
ZNF432,2.93123899564027e-6,3.73733216407482e-5,9.97789326130476e-5,1.91237579119236e-6,6.62124784919799e-7,5.34926415522281e-7,ZNF432,9668
ZNF433-AS1,9.57538071909155e-6,2.97110088357413e-6,7.28313376737574e-7,7.86198936379082e-6,1.9863743547594e-6,4.81433773970053e-6,ZNF433-AS1,101928464
ZNF436,4.39685849346041e-5,2.54889181064517e-5,8.01144714411331e-6,7.01204456770533e-6,3.11198648912306e-5,8.3805138431824e-6,ZNF436,80818
ZNF436-AS1,1.34836993799452e-5,1.14152823421532e-5,2.35487991811815e-5,3.1872929853206e-6,1.10354130819966e-6,8.91544025870468e-7,ZNF436-AS1,148898
ZNF438,1.1138708183433e-5,6.09857549786268e-6,2.98608484462405e-5,1.06243099510687e-6,3.75204044787886e-6,4.81433773970053e-6,ZNF438,220929
ZNF439,5.86247799128054e-7,1.56373730714428e-7,8.01144714411331e-6,1.50865201305175e-5,1.54495783147953e-6,8.91544025870468e-7,ZNF439,90594
ZNF44,6.85909924979823e-5,8.334719847079e-5,2.20921724277064e-5,1.8550045174565e-4,6.9081685893299e-5,1.80091893225835e-5,ZNF44,51710
ZNF440,8.01205325475007e-6,1.51682518792995e-5,2.01500034230729e-5,9.13690655791906e-6,3.9506778833548e-5,3.19172761261628e-5,ZNF440,126070
ZNF441,1.95415933042685e-7,4.22209072928955e-6,4.61265138600463e-6,1.29616581403038e-5,5.07629001771846e-6,1.78308805174094e-7,ZNF441,126068
ZNF442,1.75874339738416e-6,1.56373730714428e-7,5.5837358883214e-6,2.76232058727786e-6,1.10354130819966e-6,1.78308805174094e-7,ZNF442,79973
ZNF443,6.42918419710433e-5,5.47308057500497e-6,2.74331371904486e-5,1.16867409461755e-5,1.52288700531554e-5,1.78308805174094e-7,ZNF443,10224
ZNF444,1.025933648474e-4,4.53483819071841e-6,5.17102497483677e-5,9.88060825449387e-5,3.81825292637084e-5,1.83658069329316e-5,ZNF444,55311
ZNF445,0.00101479494029066,1.1837491415082e-4,1.7066810128217e-4,6.2959660770033e-4,1.7678731757358e-4,2.8475916186302e-4,ZNF445,353274
ZNF446,3.14619652198722e-5,8.91330265072238e-6,5.02536229948926e-5,6.69331526917327e-5,6.40053958755806e-6,5.88419057074509e-6,ZNF446,55663
ZNF449,3.49794520146406e-5,2.01722112621612e-5,3.15602463252949e-6,5.37590083524075e-5,2.20708261639933e-7,3.38786729830778e-6,ZNF449,203523
ZNF45,7.6212213886647e-6,1.56373730714428e-7,6.4819890529644e-5,6.16209977161983e-6,2.53814500885923e-5,6.95404340178965e-6,ZNF45,7596
ZNF451,1.70011861747136e-5,1.6028307398228e-4,1.9251750258429e-4,4.10098364111251e-5,2.53814500885923e-5,2.1379225740373e-4,ZNF451,26036
ZNF451-AS1,1.36791153129879e-6,1.09461611500099e-6,2.6704823813711e-6,8.71193415987632e-6,2.86920740131913e-6,5.34926415522281e-7,ZNF451-AS1,101927211
ZNF460,1.1314582523171e-4,6.36441084007721e-5,7.28313376737574e-7,1.48740339314961e-6,6.62124784919799e-7,1.0502388624754e-4,ZNF460,10794
ZNF461,1.36791153129879e-6,1.56373730714428e-7,1.21385562789596e-6,5.31215497553434e-6,2.20708261639933e-7,1.78308805174094e-7,ZNF461,92283
ZNF462,7.6212213886647e-6,1.40736357642985e-6,6.23921792738521e-5,2.12486199021374e-7,3.11198648912306e-5,3.76231578917337e-5,ZNF462,58499
ZNF467,5.86247799128054e-7,2.34560596071642e-6,2.54909681858151e-5,2.18860784992015e-5,1.12561213436366e-5,1.37297779984052e-5,ZNF467,168544
ZNF468,1.36791153129879e-6,1.09461611500099e-6,3.64156688368787e-6,2.12486199021374e-7,2.42779087803926e-6,8.91544025870468e-7,ZNF468,90333
ZNF469,1.62195224425428e-5,2.97110088357413e-6,5.0739165246051e-5,3.71850848287404e-5,3.75204044787886e-6,3.6196687450341e-5,ZNF469,84627
ZNF470,1.1138708183433e-5,1.56373730714428e-7,1.21385562789596e-6,2.12486199021374e-7,2.20708261639933e-7,8.91544025870468e-7,ZNF470,388566
ZNF471,7.36718067570921e-5,6.2080371093627807e-05,2.88897639439238e-5,2.31609956933297e-5,4.19345697115873e-6,1.60477924656684e-6,ZNF471,57573
ZNF473,1.36791153129879e-6,9.85154503500895e-6,6.43343482784857e-5,3.54851952365694e-5,2.20708261639933e-7,4.81433773970053e-6,ZNF473,25888
ZNF473CR,1.50470268442867e-5,4.84758565214726e-6,6.55482039063816e-6,5.31215497553434e-6,5.07629001771846e-6,1.78308805174094e-7,ZNF473CR,400710
ZNF474,6.05789392432323e-6,1.56373730714428e-7,4.12710913484625e-6,6.37458597064121e-7,5.95912306427819e-6,2.31801446726322e-6,ZNF474,133923
ZNF475,2.93123899564027e-6,4.69121192143283e-7,4.61265138600463e-6,2.12486199021374e-7,2.20708261639933e-7,5.17095535004871e-6,ZNF475,100505841
ZNF479,4.49456645998175e-6,4.69121192143283e-7,1.43234964091723e-5,6.37458597064121e-7,2.20708261639933e-7,5.34926415522281e-7,ZNF479,90827
ZNF48,2.71628146929332e-5,1.56373730714428e-7,2.25777146788648e-5,8.28696176183357e-6,5.23078580086641e-5,1.78308805174094e-7,ZNF48,197407
ZNF480,2.5404071295549e-6,1.40736357642985e-6,3.64156688368787e-6,1.06243099510687e-6,2.20708261639933e-7,1.78308805174094e-7,ZNF480,147657
ZNF483,3.9102728201841e-4,3.8858872082535e-4,3.13174751997157e-5,2.76232058727786e-6,1.3838408004823e-4,3.4645400845326e-4,ZNF483,158399
ZNF484,9.18454885300618e-6,4.69121192143283e-7,1.5294580911489e-5,2.33734818923511e-6,5.95912306427819e-6,8.91544025870468e-7,ZNF484,83744
ZNF485,5.66706205823786e-6,2.03285849928756e-6,2.42771125579191e-7,2.12486199021374e-7,1.9863743547594e-6,1.78308805174094e-7,ZNF485,220992
ZNF486,1.75874339738416e-6,1.40736357642985e-6,1.1410242902222e-5,2.33734818923511e-6,3.75204044787886e-6,1.24816163621866e-6,ZNF486,90649
ZNF487,9.77079665213423e-7,4.69121192143283e-7,9.24957988456719e-5,1.63614373246458e-5,5.53977736716232e-5,3.12040409054664e-5,ZNF487,642819
ZNF488,5.86247799128054e-7,4.69121192143283e-7,1.04391583999052e-5,3.61226538336335e-6,3.310623924599e-6,5.34926415522281e-7,ZNF488,118738
ZNF490,1.2760660427687e-4,1.89212214164458e-5,1.0803315088274e-4,1.9145006531825e-4,3.42097805541896e-5,7.89908006921235e-5,ZNF490,57474
ZNF491,1.75874339738416e-6,1.56373730714428e-7,1.69939787905434e-6,1.48740339314961e-6,3.75204044787886e-6,3.38786729830778e-6,ZNF491,126069
ZNF492,3.71290272781101e-6,4.69121192143283e-7,2.18494013021272e-6,1.91237579119236e-6,3.75204044787886e-6,1.24816163621866e-6,ZNF492,57615
ZNF493,2.13003367016526e-5,3.76860691021771e-5,2.6704823813711e-6,2.91106092659282e-5,2.36157839954728e-5,1.9079042153628e-5,ZNF493,284443
ZNF496,1.03570444512623e-5,2.9241887643598e-5,1.21385562789596e-6,4.31346984013388e-5,2.3174367472193e-5,4.10110251900415e-6,ZNF496,84838
ZNF497,1.95415933042685e-7,1.56373730714428e-7,4.61265138600463e-6,9.13690655791906e-6,2.20708261639933e-7,1.24816163621866e-6,ZNF497,162968
ZNF497-AS1,1.36791153129879e-6,2.03285849928756e-6,6.55482039063816e-6,6.37458597064121e-7,2.20708261639933e-7,1.24816163621866e-6,ZNF497-AS1,105372483
ZNF500,1.36791153129879e-6,2.97110088357413e-6,1.5294580911489e-5,4.44096155954671e-5,1.08147048203567e-5,2.08621302053689e-5,ZNF500,26048
ZNF501,4.49456645998175e-6,1.09461611500099e-6,7.28313376737574e-7,6.37458597064121e-7,2.20708261639933e-7,1.78308805174094e-7,ZNF501,115560
ZNF502,1.77828499068843e-5,1.56373730714428e-7,2.18494013021272e-6,1.04118237520473e-5,3.75204044787886e-6,1.24816163621866e-6,ZNF502,91392
ZNF503,9.77079665213423e-7,6.6146088092203e-5,2.7918679441607e-5,1.50865201305175e-5,7.30544346028178e-5,4.61819805400902e-5,ZNF503,84858
ZNF503-AS1,1.95415933042685e-7,1.09461611500099e-6,3.15602463252949e-6,1.48740339314961e-6,1.54495783147953e-6,1.78308805174094e-7,ZNF503-AS1,253264
ZNF503-AS2,4.88539832606712e-6,2.73654028750249e-5,2.42771125579191e-7,5.33340359543648e-5,6.51089371837802e-5,3.38786729830778e-6,ZNF503-AS2,100131213
ZNF506,2.59903190946771e-5,2.3471696980235e-4,2.4932594596982e-4,2.475464218599e-4,8.45312642080943e-5,1.24816163621866e-6,ZNF506,440515
ZNF507,2.5404071295549e-6,1.92339688778746e-5,5.5837358883214e-6,1.16867409461755e-5,5.51770654099833e-6,4.10110251900415e-6,ZNF507,22847
ZNF510,4.88539832606712e-6,1.79829790321592e-5,7.28313376737574e-7,2.91106092659282e-5,9.93187177379699e-6,4.81433773970053e-6,ZNF510,22869
ZNF511,9.18454885300618e-6,2.86163927207403e-5,8.7640376334088e-5,2.18860784992015e-5,2.18501179023534e-5,1.60477924656684e-6,ZNF511,118472
ZNF512,3.69336113450674e-5,5.70764117107661e-5,6.55482039063816e-6,8.71193415987632e-6,5.67220232414628e-5,5.11746270849649e-5,ZNF512,84450
ZNF513,1.95415933042685e-7,7.81868653572139e-7,2.42771125579191e-7,1.12617685481328e-5,7.28337263411779e-6,9.09374906387877e-6,ZNF513,130557
ZNF514,1.38745312460306e-5,3.61223317950328e-5,1.4590544647309e-4,1.0603061331166e-4,2.42779087803926e-6,2.65680119709399e-5,ZNF514,84874
ZNF516,1.36791153129879e-6,4.69121192143283e-7,2.42771125579191e-7,1.04118237520473e-5,5.95912306427819e-6,1.78308805174094e-7,ZNF516,9658
ZNF517,8.79371698692081e-6,2.65835342214527e-6,2.42771125579191e-7,1.48740339314961e-6,3.310623924599e-6,8.91544025870468e-7,ZNF517,340385
ZNF518A,2.87261421572747e-5,6.6146088092203e-5,4.97680807437342e-5,3.67601124306976e-5,1.52288700531554e-5,1.78308805174094e-7,ZNF518A,9849
ZNF518B,1.46561949782014e-5,1.56373730714428e-7,2.01500034230729e-5,7.43701696574807e-6,2.18501179023534e-5,5.34926415522281e-7,ZNF518B,85460
ZNF519,1.95415933042685e-7,4.30027759464676e-5,3.08319329485573e-5,4.73844223817663e-5,1.03732882970769e-5,2.08621302053689e-5,ZNF519,162655
ZNF521,5.86247799128054e-7,1.56373730714428e-7,2.42771125579191e-7,3.61226538336335e-6,4.56866101594661e-5,1.78308805174094e-7,ZNF521,25925
ZNF524,6.05789392432323e-6,1.72011103785871e-6,1.04391583999052e-5,5.73712737357709e-6,2.22915344256332e-5,5.88419057074509e-6,ZNF524,147807
ZNF526,1.95415933042685e-7,7.81868653572139e-7,3.15602463252949e-6,2.12486199021374e-7,2.42779087803926e-6,3.74448490865597e-6,ZNF526,116115
ZNF527,4.55319123989455e-5,9.22605011215124e-6,1.82078344184393e-5,2.12486199021374e-7,9.49045525051712e-6,1.24816163621866e-6,ZNF527,84503
ZNF528,3.88877706754943e-5,1.95467163393035e-5,9.58945946037805e-5,1.124051992823e-4,7.72478915739766e-6,1.19466899466643e-5,ZNF528,84436
ZNF529,4.10373459389638e-6,2.95546351050269e-5,6.33632637761689e-5,1.12617685481328e-5,1.9643035285954e-5,1.47996308294498e-5,ZNF529,57711
ZNF529-AS1,5.86247799128054e-7,2.14232011078766e-5,2.30632569300232e-5,1.12617685481328e-5,6.62124784919799e-7,9.45036667422696e-6,ZNF529-AS1,101927599
ZNF530,6.83955765649396e-6,1.56373730714428e-7,1.69939787905434e-6,1.48740339314961e-6,1.10354130819966e-6,5.34926415522281e-7,ZNF530,348327
ZNF532,7.23038952257933e-6,1.95467163393035e-5,5.4623503255318e-5,1.84862993148595e-5,3.59754466473091e-5,4.65385981504384e-5,ZNF532,55205
ZNF536,5.86247799128054e-7,1.1618568192082e-4,1.3133917893834e-4,6.26834287113052e-5,1.061606738488e-4,1.78308805174094e-7,ZNF536,9745
ZNF540,1.19203719156038e-5,3.7998816563606e-5,2.18494013021272e-6,2.31609956933297e-5,2.20708261639933e-7,5.34926415522281e-7,ZNF540,163255
ZNF541,1.95415933042685e-7,1.40736357642985e-6,8.98253164643008e-6,2.76232058727786e-6,1.10354130819966e-6,1.78308805174094e-7,ZNF541,84215
ZNF542P,5.27623019215249e-6,6.41132295929154e-6,2.6704823813711e-6,6.37458597064121e-7,1.78773691928346e-5,8.91544025870468e-7,ZNF542P,147947
ZNF543,3.71290272781101e-6,8.91330265072238e-6,2.42771125579191e-7,2.33734818923511e-6,3.75204044787886e-6,5.34926415522281e-7,ZNF543,125919
ZNF544,2.14957526346953e-6,5.45744320193353e-5,3.4230728706666e-5,4.46221017944884e-6,1.8252573237622e-4,1.78308805174094e-7,ZNF544,27300
ZNF546,5.86247799128054e-7,2.65835342214527e-6,1.28668696556971e-5,6.58707216966258e-6,1.08147048203567e-5,1.78308805174094e-7,ZNF546,339327
ZNF547,7.23038952257933e-6,2.65835342214527e-6,1.21385562789596e-6,3.1872929853206e-6,1.10354130819966e-6,3.03124968795959e-6,ZNF547,284306
ZNF548,1.75874339738416e-6,5.42616845579064e-5,4.19994047252001e-5,5.6308842740664e-5,1.10354130819966e-6,1.96139685691503e-6,ZNF548,147694
ZNF549,1.75874339738416e-6,2.34560596071642e-6,4.61265138600463e-6,6.37458597064121e-7,2.86920740131913e-6,3.74448490865597e-6,ZNF549,256051
ZNF550,9.96621258517692e-6,1.01642924964378e-5,1.82078344184393e-5,4.39846431974243e-5,2.18501179023534e-5,2.31801446726322e-6,ZNF550,162972
ZNF551,4.88539832606712e-6,8.05324713179303e-5,2.42771125579191e-7,8.73318277977845e-5,5.07629001771846e-6,1.65827188811907e-5,ZNF551,90233
ZNF552,2.4446533223639e-4,1.36045145721552e-5,6.33632637761689e-5,1.2536685742261e-5,5.95912306427819e-6,4.15459516055638e-5,ZNF552,79818
ZNF554,2.44269916303356e-5,1.8874309297231e-4,2.881693260625e-4,4.7065693083234e-4,3.68582796938688e-5,5.68805088505359e-5,ZNF554,115196
