...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
NEK1,6.82906520417807e-5,4.66047956514667e-5,4.0896859788872e-5,6.18382888468841e-5,4.94350221769808e-6,8.6664512827527e-5,NEK1,4750
NEK10,1.99821522051513e-5,1.2415949420661e-5,1.08501872909252e-5,8.29249084153619e-6,3.65389294351597e-6,3.34080888450784e-6,NEK10,152110
NEK11,3.0961356713476103e-05,1.85339534830157e-5,3.61672909697508e-6,2.36928309758177e-7,2.12785530240048e-5,1.59179717438315e-5,NEK11,79858
NEK2,6.36793861482843e-6,1.61947166356448e-6,8.06808798555979e-6,2.36928309758177e-7,2.14934879030351e-7,1.37562718773852e-6,NEK2,4751
NEK2-DT,1.2274750640307e-4,8.25930548417884e-5,9.6538845896181e-5,1.4428934064273e-4,1.0295380705553e-4,1.1594572010939e-5,NEK2-DT,91548
NEK3,6.58752270499492e-7,1.79941295951609e-7,3.19941420117026e-5,3.55392464637265e-6,1.91292042337013e-5,8.46993311307577e-5,NEK3,4752
NEK4,1.38337976804893e-5,8.99706479758044e-7,9.73734756877906e-6,2.48774725246086e-5,3.28850364916438e-5,1.94552987980163e-5,NEK4,6787
NEK5,2.41542499183147e-6,1.34955971963707e-5,1.14066071519983e-5,6.39706436347077e-6,7.0928510080016e-6,1.96518169676932e-7,NEK5,341676
NEK6,1.16379567788244e-5,6.06402167356921e-5,3.47762413170681e-5,2.36928309758177e-7,1.3046547157142e-4,2.33856621915549e-5,NEK6,10783
NEK7,3.29376135249746e-6,1.79941295951609e-7,2.78209930536545e-7,1.39787702757324e-5,2.14934879030351e-7,9.62939031416967e-6,NEK7,140609
NEK8,5.48960225416244e-6,3.41888462308057e-6,7.5116681244867e-6,1.18464154879088e-6,1.61201159272764e-5,2.55473620580012e-6,NEK8,284086
NEK9,2.21779931068162e-5,2.21327794020479e-5,4.81303179828222e-5,1.2201807952546e-4,4.36317804431613e-5,7.29082409501418e-5,NEK9,91754
NELFA,4.6332243025131e-5,1.25958907166126e-6,1.5496293130885e-4,3.90931711100992e-5,8.3824602821837e-6,1.0435114809845e-4,NELFA,7469
NELFB,1.11987885984914e-5,8.99706479758044e-7,7.5116681244867e-6,2.36928309758177e-7,1.78395949595192e-5,4.51991790256944e-6,NELFB,25920
NELFCD,6.78514838614477e-5,3.50885527105637e-5,2.78209930536545e-7,6.39706436347077e-6,3.93330828625543e-5,1.27736810290006e-5,NELFCD,51497
NELFE,1.09792045083249e-6,9.89677127733848e-6,8.34629791609634e-7,2.36928309758177e-7,1.13915485886086e-5,1.96518169676932e-7,NELFE,7936
NELL1,7.68544315582741e-6,1.4413297805723e-4,1.3715749575451e-4,7.1078492927453e-7,2.542679618929e-4,1.37562718773852e-6,NELL1,4745
NELL2,5.92877043449543e-6,4.26460871405313e-5,6.98306925646727e-5,1.65849816830724e-6,2.47175110884904e-5,1.39527900470622e-5,NELL2,4753
NEMF,3.40355339758071e-5,1.8911830204514e-4,3.0742197324288e-4,2.15604761879941e-5,6.55551381042572e-5,5.42586666478e-4,NEMF,9147
NEMP1,1.47121340411553e-5,1.79941295951609e-7,6.39882840234052e-6,2.60621140733994e-6,2.14934879030351e-7,1.37562718773852e-6,NEMP1,23306
NEMP2,1.3636171999339e-4,4.49853239879022e-6,6.95524826341361e-6,3.05637519588048e-5,2.21382925401262e-5,4.57887335347252e-5,NEMP2,100131211
NENF,1.53708863116548e-6,8.09735831782239e-6,1.94746951375581e-6,4.02778126588901e-6,4.1203016310118e-4,2.3798350347876e-4,NENF,29937
NEO1,7.39998383861096e-5,7.73747572591918e-6,3.213324697697e-4,1.9451814231146e-4,2.79415342739457e-6,3.4646153314043e-4,NEO1,4756
NEPRO,6.58752270499492e-7,6.99971641251758e-5,6.14843946485763e-5,4.97549450492171e-6,5.37337197575878e-6,2.73160255850935e-5,NEPRO,25871
NES,2.56913385494802e-5,1.63746579315964e-5,4.31225392331644e-5,3.19853218173539e-5,1.56902461692157e-5,1.51318990651238e-5,NES,10763
NET1,1.4294924269839e-4,3.77876721498378e-6,2.2562825366513e-4,9.7851391930127e-5,7.11434449590463e-5,1.6055534462605e-4,NET1,10276
NETO1,3.73292953283046e-6,3.90472612214991e-5,5.03559974271146e-5,8.07925536275383e-5,5.37337197575878e-6,4.12688156321557e-6,NETO1,81832
NETO1-DT,1.09792045083249e-6,1.9793542554677e-6,4.17314895804817e-6,7.81863422201983e-6,2.14934879030351e-7,2.55473620580012e-6,NETO1-DT,100505797
NETO2,1.09792045083249e-6,6.78378685737565e-5,3.61672909697508e-6,2.36928309758177e-7,1.93441391127316e-6,1.12015356715851e-5,NETO2,81831
NEU1,2.19584090166497e-7,1.79941295951609e-7,8.06808798555979e-6,2.13235478782359e-6,2.14934879030351e-7,3.34080888450784e-6,NEU1,4758
NEU2,1.11987885984914e-5,1.61947166356448e-6,1.14066071519983e-5,3.0800680268563e-6,1.07467439515176e-6,4.9129542419233e-6,NEU2,4759
NEU3,1.99821522051513e-5,5.39823887854826e-7,1.19630270130714e-5,2.06127629489614e-5,2.94460784271581e-5,3.28185343360476e-5,NEU3,10825
NEU4,4.1501393041468e-5,1.79941295951609e-7,4.72956881912126e-6,1.39787702757324e-5,2.98759481852188e-5,1.96518169676932e-7,NEU4,129807
NEURL1,1.64688067624873e-5,3.11298441996283e-5,2.97684625674103e-5,2.36928309758177e-7,5.73876127011038e-5,9.8259084838466e-7,NEURL1,9148
NEURL1B,1.60296385821543e-5,3.05900203117735e-6,2.8099202984191e-5,6.08905756078514e-5,1.93441391127316e-6,2.41717348702626e-5,NEURL1B,54492
NEURL2,2.41542499183147e-6,2.69911943927413e-6,2.14221646513139e-5,2.36928309758177e-7,6.44804637091054e-7,6.09206325998489e-6,NEURL2,140825
NEURL3,3.73292953283046e-6,8.99706479758044e-7,1.25194468741445e-5,1.16094871781507e-5,1.50454415321246e-6,2.16169986644625e-6,NEURL3,93082
NEURL4,2.17388249264832e-5,5.39823887854826e-7,2.78209930536545e-7,1.18464154879088e-6,1.69798554433978e-5,1.96518169676932e-7,NEURL4,84461
NEUROD1,2.41542499183147e-6,1.16961842368546e-5,8.34629791609634e-7,2.36928309758177e-7,6.44804637091054e-7,1.37562718773852e-6,NEUROD1,4760
NEUROD2,2.04213203854843e-5,7.37759313401596e-6,1.47451263184369e-5,7.1078492927453e-7,1.52603764111549e-5,3.73384522386171e-6,NEUROD2,4761
NEUROD4,1.97625681149848e-6,1.9793542554677e-6,3.06030923590199e-6,1.65849816830724e-6,6.44804637091054e-7,5.89554509030796e-7,NEUROD4,58158
NEUROD6,2.19584090166497e-7,8.99706479758044e-7,2.5038893748289e-6,2.60621140733994e-6,1.50454415321246e-6,5.69902692063103e-6,NEUROD6,63974
NEUROG1,2.04213203854843e-5,1.79941295951609e-7,5.28598868019435e-6,1.18464154879088e-6,2.55772506046118e-5,4.12688156321557e-6,NEUROG1,4762
NEUROG2,2.19584090166497e-7,8.99706479758044e-7,2.78209930536545e-7,1.01879173196016e-5,1.50454415321246e-6,9.8259084838466e-7,NEUROG2,63973
NEUROG3,1.97625681149848e-6,5.39823887854826e-7,4.17314895804817e-6,9.24020408056889e-6,1.18214183466693e-5,1.96518169676932e-7,NEUROG3,50674
NEXMIF,6.08247929761198e-5,2.071124316403e-4,2.4009517005303e-4,3.6984509153251e-4,1.7732127520004e-4,3.73384522386171e-6,NEXMIF,340533
NEXN,7.68544315582741e-6,5.93806276640309e-6,2.78209930536545e-7,3.55392464637265e-6,3.65389294351597e-6,4.9129542419233e-6,NEXN,91624
NEXN-AS1,2.85459317216447e-6,3.05900203117735e-6,2.78209930536545e-7,2.36928309758177e-7,2.14934879030351e-7,1.96518169676932e-7,NEXN-AS1,374987
NF1,6.36793861482843e-6,3.9605079238949e-4,8.54104486747192e-5,3.53023181539683e-5,2.9639519818285e-4,9.05948762210656e-5,NF1,4763
NF2,1.38337976804893e-5,3.4638699470684e-4,4.72956881912126e-6,1.637174620429e-4,4.468496135041e-4,2.7335677402061e-4,NF2,4771
NFAM1,5.46764384514579e-5,5.2182975825966504e-06,6.76050131203803e-5,2.86683254807394e-5,4.4061650201222e-5,1.67040444225392e-5,NFAM1,150372
NFASC,3.1993401937258e-4,2.6649305930433e-4,2.25350043734601e-5,2.6654434847794e-4,6.8671693850197e-4,3.2287935277919e-4,NFASC,23114
NFAT5,3.18396930741421e-5,1.6932475949046e-4,2.7848814046708e-4,1.7129916795516e-4,2.5383809213484e-4,1.0395811175909e-4,NFAT5,10725
NFATC1,9.94715928454233e-5,6.65782795020952e-6,4.25661193720913e-5,4.24101674467136e-5,3.46045155238866e-5,1.90622624586624e-5,NFATC1,4772
NFATC2,6.47773065991167e-5,2.96903138320154e-5,4.7017478260676e-5,2.20343328075104e-5,6.44804637091054e-7,1.1594572010939e-5,NFATC2,4773
NFATC2IP,2.30563294674822e-5,5.99204515518857e-5,1.33262556727e-4,2.36928309758177e-7,1.1584989979735e-4,1.3815227328288e-4,NFATC2IP,84901
NFATC3,1.5173260630505e-4,9.17700609353205e-6,4.14532796499451e-5,2.34559026660595e-5,4.53512594754041e-5,7.09430592533724e-5,NFATC3,4775
NFATC4,7.68544315582741e-6,1.79941295951609e-7,3.36634015949219e-5,6.18382888468841e-5,7.20031844751677e-5,2.2992625852201e-5,NFATC4,4776
NFE2,1.53708863116548e-6,1.9793542554677e-6,7.5116681244867e-6,2.13235478782359e-6,2.79415342739457e-6,1.96518169676932e-7,NFE2,4778
NFE2L1,6.5326266824533e-4,3.4854629025826e-4,4.3706780087291e-4,8.9298279947856e-4,3.9784446108518e-4,2.1282917776011e-4,NFE2L1,4779
NFE2L2,3.05221885331431e-5,2.69911943927413e-6,9.82081054794002e-5,2.36928309758177e-7,4.01928223786757e-5,2.94777254515398e-6,NFE2L2,4780
NFE2L3,4.61126589349645e-6,5.2182975825966504e-06,5.28598868019435e-6,2.62990423831576e-5,1.07467439515176e-6,1.39527900470622e-5,NFE2L3,9603
NFE4,1.53708863116548e-6,1.79941295951609e-7,1.39104965268272e-6,7.34477760250348e-6,2.14934879030351e-7,1.96518169676932e-7,NFE4,58160
NFIA,2.7338219225728e-4,5.4972065913216e-4,5.8618832364049e-4,5.75735792712369e-5,5.7022223406752e-4,5.3040253995803e-4,NFIA,4774
NFIA-AS2,1.55904704018213e-5,1.79941295951609e-7,1.36322865962907e-5,1.35049136562161e-5,6.23311149188019e-6,2.16169986644625e-6,NFIA-AS2,100996570
NFIB,1.38337976804893e-5,3.2263474364123e-4,1.0989292256193e-4,4.0775362109382e-4,4.0472237721415e-4,3.389938426927e-4,NFIB,4781
NFIC,1.2230833822273e-4,1.09764190530481e-5,3.06030923590199e-6,1.7366845105274e-4,1.9107710745798e-4,1.3225672819257e-4,NFIC,4782
NFIL3,6.80710679516142e-6,5.39823887854826e-7,1.47451263184369e-5,4.50163788540536e-6,2.36428366933387e-6,5.30599058127716e-6,NFIL3,4783
NFIX,5.2809973685042e-4,2.33923684737091e-6,1.2380341908876e-4,9.71406070008525e-6,4.348132602784e-4,6.6757222239253e-4,NFIX,4784
NFKB1,6.80710679516142e-6,1.79941295951609e-7,3.61672909697508e-6,1.63480533733142e-5,2.14934879030351e-7,1.76866352709239e-6,NFKB1,4790
NFKB2,4.0183888500469e-5,8.99706479758044e-7,2.14221646513139e-5,1.30310570366997e-5,1.39707671369728e-5,5.89554509030796e-7,NFKB2,4791
NFKBIA,2.41542499183147e-6,1.45752449720803e-5,5.28598868019435e-6,1.82434798513796e-5,1.2229794616827e-4,1.37562718773852e-6,NFKBIA,4792
NFKBIB,8.84923883370985e-5,1.25958907166126e-6,6.70485932593072e-5,8.74265463007672e-5,1.3218495060366e-4,5.69902692063103e-6,NFKBIB,4793
NFKBID,1.33946295001563e-5,1.61947166356448e-6,8.06808798555979e-6,8.76634746105254e-6,3.22402318545527e-6,5.89554509030796e-7,NFKBID,84807
NFKBIE,4.0183888500469e-5,5.93806276640309e-6,2.78209930536545e-7,1.18464154879088e-6,2.79415342739457e-6,2.16169986644625e-6,NFKBIE,4794
NFKBIL1,3.88663839594701e-5,4.85841499069344e-6,4.72956881912126e-6,7.34477760250348e-6,1.99889437498227e-5,6.09206325998489e-6,NFKBIL1,4795
NFKBIZ,9.88128405749238e-6,2.33923684737091e-6,1.94746951375581e-6,9.71406070008525e-6,2.14934879030351e-7,9.2363539748158e-6,NFKBIZ,64332
NFRKB,5.64331111727898e-5,8.99706479758044e-7,1.14066071519983e-5,1.2083343797667e-5,6.44804637091054e-7,1.31667173683544e-5,NFRKB,4798
NFS1,5.92877043449543e-6,1.09764190530481e-5,2.78209930536545e-7,3.55392464637265e-6,1.99889437498227e-5,5.89554509030796e-7,NFS1,9054
NFU1,5.05043407382944e-6,5.39823887854826e-7,3.14377221506295e-5,7.1078492927453e-7,2.14934879030351e-7,5.67937510366333e-5,NFU1,27247
NFX1,5.07239248284609e-5,1.79941295951609e-7,3.4219821455995e-5,1.5424032965257e-4,1.07467439515176e-6,8.35202221126961e-5,NFX1,4799
NFXL1,4.17209771316345e-6,1.02566538692417e-5,8.34629791609634e-7,2.36928309758177e-7,4.08376270157668e-6,1.19876083502929e-5,NFXL1,152518
NFYA,6.36793861482843e-6,1.88938360749189e-5,7.53948911754036e-5,2.6772899002674e-5,1.0252393729747e-4,8.23411130946345e-5,NFYA,4800
NFYB,6.30206338777848e-5,5.39823887854826e-7,2.78209930536545e-7,1.4997562007692e-4,3.46045155238866e-5,8.07689677372191e-5,NFYB,4801
NFYC,1.5919846537071e-4,7.64750507794337e-5,1.10449342423e-4,1.2107036628642e-4,7.50122727815926e-5,2.1833168651107e-4,NFYC,4802
NFYC-AS1,1.29554613198233e-5,1.20560668287578e-5,2.5038893748289e-6,5.92320774395442e-6,4.51363245963738e-6,6.87813593869262e-6,NFYC-AS1,100130557
NGB,7.48781747467756e-5,9.17700609353205e-6,8.34629791609634e-7,1.1301480375465e-4,6.94239659268035e-5,1.37562718773852e-6,NGB,58157
NGDN,3.05221885331431e-5,1.81740708911125e-5,1.53015461795099e-5,4.02778126588901e-6,1.50454415321246e-6,2.69229892457397e-5,NGDN,25983
NGEF,4.94064202874619e-5,3.11298441996283e-5,2.14221646513139e-5,5.52042961736552e-5,2.79415342739457e-6,1.96518169676932e-7,NGEF,25791
NGF,2.70088430904792e-5,5.39823887854826e-7,4.17314895804817e-6,5.92320774395442e-6,2.85863389110367e-5,1.12015356715851e-5,NGF,4803
NGFR,1.69079749428203e-5,8.09735831782239e-6,4.17314895804817e-6,5.92320774395442e-6,6.44804637091054e-7,1.96518169676932e-7,NGFR,4804
NGLY1,1.97625681149848e-6,1.565489274779e-5,1.53015461795099e-5,2.44036159050922e-5,1.44006368950335e-5,1.82761897799547e-5,NGLY1,55768
NGRN,5.48960225416244e-6,4.9645803553048e-4,2.78209930536545e-7,2.4853779693632e-4,7.0434159858246e-4,3.43906796934631e-5,NGRN,51335
NHEG1,1.09792045083249e-6,1.61947166356448e-6,1.94746951375581e-6,2.36928309758177e-7,1.93441391127316e-6,1.76866352709239e-6,NHEG1,100294720
NHEJ1,6.36793861482843e-6,8.99706479758044e-7,1.39104965268272e-6,4.02778126588901e-6,1.07467439515176e-6,2.16169986644625e-6,NHEJ1,79840
NHERF1,1.82254794838193e-5,4.84042086109828e-5,4.72956881912126e-6,4.97549450492171e-6,5.43785243946789e-5,1.96518169676932e-7,NHERF1,9368
NHERF2,1.42729658608223e-5,8.99706479758044e-7,1.94746951375581e-6,8.29249084153619e-6,1.07467439515176e-6,1.96518169676932e-7,NHERF2,9351
NHERF4,3.66705430578051e-5,5.39823887854826e-7,5.09124172881876e-5,1.2083343797667e-5,4.94350221769808e-6,1.96518169676932e-7,NHERF4,79849
NHIP,6.58752270499492e-7,3.05900203117735e-6,2.5038893748289e-6,2.36928309758177e-7,4.51363245963738e-6,9.8259084838466e-7,NHIP,105373085
NHLH1,1.95429840248183e-5,1.61947166356448e-6,1.41887064573638e-5,9.71406070008525e-6,3.22402318545527e-6,5.89554509030796e-7,NHLH1,4807
NHLH2,1.16379567788244e-5,4.85841499069344e-6,8.34629791609634e-7,8.45834065836691e-5,2.8156469152976e-5,1.96518169676932e-7,NHLH2,4808
NHLRC2,2.19584090166497e-7,1.38554797882739e-5,9.7095265757254e-5,6.18382888468841e-5,2.21382925401262e-5,6.87813593869262e-6,NHLRC2,374354
NHLRC3,2.17388249264832e-5,1.06165364611449e-5,3.31069817338488e-5,2.13235478782359e-6,6.66298124994089e-6,2.57438802276781e-5,NHLRC3,387921
NHLRC4,7.68544315582741e-6,1.79941295951609e-7,8.34629791609634e-7,1.58741967537978e-5,1.09616788305479e-5,9.8259084838466e-7,NHLRC4,283948
NHP2,7.68544315582741e-6,1.20560668287578e-5,1.91964852070216e-5,6.87092098298713e-6,2.85863389110367e-5,1.19876083502929e-5,NHP2,55651
NHS,6.58752270499492e-7,1.79941295951609e-7,1.3660107589344e-4,1.39787702757324e-5,2.60071203626725e-5,1.1594572010939e-5,NHS,4810
NHSL1,1.25162931394904e-5,1.79941295951609e-7,6.42664939539418e-5,1.39787702757324e-5,1.0037458850717e-4,4.89330242495561e-5,NHSL1,57224
NHSL2,6.80710679516142e-6,1.79941295951609e-7,2.78209930536545e-7,2.36928309758177e-7,9.24219979830511e-6,3.73384522386171e-6,NHSL2,340527
NHSL3,5.92877043449543e-6,1.79941295951609e-7,4.17314895804817e-6,2.13235478782359e-6,2.14934879030351e-7,3.73384522386171e-6,NHSL3,57648
NIBAN1,1.53708863116548e-6,1.79941295951609e-7,3.19941420117026e-5,6.87092098298713e-6,2.36428366933387e-6,4.18583701411865e-5,NIBAN1,116496
NIBAN2,8.01481929107716e-5,5.39823887854826e-7,5.28598868019435e-6,8.93219727788326e-5,1.50454415321246e-6,2.41717348702626e-5,NIBAN2,64855
NIBAN3,9.44211587715939e-6,8.99706479758044e-7,4.7017478260676e-5,2.36928309758177e-7,4.87902175398898e-5,5.30599058127716e-6,NIBAN3,199786
NICN1,4.1062224861135e-5,5.2182975825966504e-06,2.5038893748289e-6,5.92320774395442e-6,2.14934879030351e-7,1.98483351373701e-5,NICN1,84276
NICOL1,6.96081565827797e-5,2.3932192361564e-5,8.4297608952573e-5,3.3051499211265e-4,1.3562390866815e-4,7.27117227804648e-6,NICOL1,401115
NID1,3.0961356713476103e-05,3.77876721498378e-6,7.5116681244867e-6,4.66748770223608e-5,1.56902461692157e-5,4.12688156321557e-6,NID1,4811
NID2,2.19584090166497e-7,8.99706479758044e-7,3.06030923590199e-6,5.44935112443807e-6,2.14934879030351e-7,1.96518169676932e-7,NID2,22795
NIF3L1,4.17209771316345e-6,3.2209491975338e-5,1.39104965268272e-6,1.96650497099287e-5,6.44804637091054e-7,4.51991790256944e-6,NIF3L1,60491
NIFK,4.2379729402134e-5,3.65280830781766e-5,8.06808798555979e-6,1.72957666123469e-5,1.48305066530942e-5,2.73160255850935e-5,NIFK,84365
NIFK-AS1,1.20771249591574e-5,2.64513705048865e-5,6.37100740928687e-5,3.55392464637265e-6,6.66298124994089e-6,1.40510491319e-4,NIFK-AS1,254128
NIM1K,6.58752270499492e-7,8.99706479758044e-7,1.39104965268272e-6,3.6250031393001e-5,1.82694647175799e-5,3.79280067476479e-5,NIM1K,167359
NIN,4.80889157464629e-5,1.0022730184504e-4,6.81614329814534e-5,5.33088696955898e-5,1.9666541431277e-4,2.1086399606334e-4,NIN,51199
NINJ1,2.78871794511452e-5,3.05900203117735e-6,4.17314895804817e-6,4.00408843491319e-5,5.37337197575878e-6,1.08084993322313e-5,NINJ1,4814
NINJ2,1.11987885984914e-5,1.25958907166126e-6,2.78209930536545e-7,3.0800680268563e-6,2.79415342739457e-6,2.94777254515398e-6,NINJ2,4815
NINJ2-AS1,6.58752270499492e-7,4.85841499069344e-6,1.47451263184369e-5,7.1078492927453e-7,1.225128810473e-5,1.23806446896467e-5,NINJ2-AS1,100049716
NINL,2.85459317216447e-6,1.9793542554677e-6,9.18092770770597e-6,9.24020408056889e-6,6.66298124994089e-6,9.8259084838466e-7,NINL,22981
NIP7,4.61126589349645e-6,1.38554797882739e-5,5.28598868019435e-6,4.50163788540536e-6,2.64369901207332e-5,7.91968223798036e-5,NIP7,51388
NIPA1,2.34954976478152e-5,9.08703544555624e-5,5.25816768714069e-5,1.39787702757324e-5,1.8462906108707e-4,1.6841607141313e-4,NIPA1,123606
NIPA2,2.19584090166497e-7,1.4233356509772e-4,1.86400653459485e-5,7.1078492927453e-7,9.24219979830511e-6,1.51318990651238e-5,NIPA2,81614
NIPAL1,9.44211587715939e-6,5.39823887854826e-7,3.06030923590199e-6,3.55392464637265e-6,1.50454415321246e-6,5.89554509030796e-7,NIPAL1,152519
NIPAL2,1.09792045083249e-6,9.17700609353205e-6,4.59046385385299e-5,9.54821088325452e-5,1.61201159272764e-5,3.4783716032817e-5,NIPAL2,79815
NIPAL3,1.6490765171504e-4,5.66815082247568e-5,2.75427831231179e-5,1.65849816830724e-6,5.35187848785575e-5,3.1737684402824e-4,NIPAL3,57185
NIPAL4,1.97625681149848e-6,1.79941295951609e-7,7.5116681244867e-6,1.65849816830724e-6,4.94350221769808e-6,6.87813593869262e-6,NIPAL4,348938
NIPAL4-DT,2.19584090166497e-7,8.99706479758044e-7,5.28598868019435e-6,7.34477760250348e-6,4.94350221769808e-6,1.96518169676932e-7,NIPAL4-DT,102724404
NIPBL,1.55904704018213e-5,1.20560668287578e-5,3.75583406224335e-5,1.8741029301871e-4,6.08265707655894e-5,6.19032234482336e-5,NIPBL,25836
NIPSNAP1,4.32580657628e-5,2.1431008347836e-4,8.76361281190115e-5,1.65849816830724e-6,3.03058179432795e-5,2.94777254515398e-6,NIPSNAP1,8508
NIPSNAP2,1.97625681149848e-6,3.83274960376927e-5,8.65232883968653e-5,2.36928309758177e-7,2.12785530240048e-5,8.94157672030041e-5,NIPSNAP2,2631
NIPSNAP3A,4.17209771316345e-6,5.39823887854826e-7,2.78209930536545e-7,2.36928309758177e-7,2.79415342739457e-6,9.8259084838466e-7,NIPSNAP3A,25934
NIPSNAP3B,2.19584090166497e-7,2.21327794020479e-5,3.06030923590199e-6,3.57761747734847e-5,2.04188135078834e-5,4.9129542419233e-6,NIPSNAP3B,55335
NISCH,7.18039974844447e-5,3.2209491975338e-5,1.39104965268272e-6,5.94690057493024e-5,4.94350221769808e-6,2.57438802276781e-5,NISCH,11188
NIT1,5.05043407382944e-6,4.49853239879022e-6,2.78209930536545e-7,8.29249084153619e-6,7.952590524123e-6,1.96518169676932e-7,NIT1,4817
NIT2,4.61126589349645e-6,1.27758320125642e-5,2.78209930536545e-7,2.36928309758177e-7,7.0928510080016e-6,2.55473620580012e-6,NIT2,56954
NKAIN1,3.9305552139803e-5,4.138649806887e-6,1.25194468741445e-5,9.71406070008525e-6,3.65389294351597e-6,2.2992625852201e-5,NKAIN1,79570
NKAIN2,1.53708863116548e-6,2.69911943927413e-6,8.15155096472076e-5,2.36928309758177e-7,2.14934879030351e-7,4.02862247837711e-5,NKAIN2,154215
NKAIN3,1.09792045083249e-6,8.99706479758044e-7,5.28598868019435e-6,3.0800680268563e-6,2.14934879030351e-7,5.89554509030796e-7,NKAIN3,286183
NKAIN4,2.52521703691472e-5,6.29794535830631e-6,3.75583406224335e-5,5.52042961736552e-5,5.17993058463147e-5,1.37562718773852e-6,NKAIN4,128414
NKAP,7.00473247631127e-5,3.05900203117735e-6,1.2547267867198e-4,7.1078492927453e-7,2.79415342739457e-6,3.00672799605706e-5,NKAP,79576
NKAPD1,1.07596204181584e-5,2.24926619939511e-5,1.64143859016561e-5,9.7851391930127e-5,6.44804637091054e-7,8.84331763546194e-6,NKAPD1,55216
NKAPL,2.74480112708122e-5,1.9793542554677e-6,3.92276002056528e-5,1.30310570366997e-5,7.5227207660623e-6,2.45647712096165e-5,NKAPL,222698
NKAPP1,1.95429840248183e-5,4.138649806887e-6,6.95524826341361e-6,3.0800680268563e-6,2.14934879030351e-7,1.4345826386416e-5,NKAPP1,158801
NKD1,9.44211587715939e-6,2.93304312401122e-5,8.76361281190115e-5,2.36928309758177e-7,1.05318090724872e-5,7.27117227804648e-6,NKD1,85407
NKD2,1.29554613198233e-5,8.09735831782239e-6,5.313809673248e-5,1.16094871781507e-5,2.29980320562476e-5,1.76866352709239e-6,NKD2,85409
NKG7,2.19584090166497e-7,1.79941295951609e-7,1.25194468741445e-5,4.97549450492171e-6,6.44804637091054e-7,5.30599058127716e-6,NKG7,4818
NKILA,4.17209771316345e-6,7.01771054211274e-6,4.17314895804817e-6,1.65849816830724e-6,3.65389294351597e-6,5.89554509030796e-7,NKILA,105416157
NKIRAS1,1.97625681149848e-6,9.15901196393689e-5,4.25661193720913e-5,1.44526268952488e-5,7.0928510080016e-6,9.8259084838466e-7,NKIRAS1,28512
NKIRAS2,1.33946295001563e-5,1.2415949420661e-5,3.58890810392142e-5,1.18464154879088e-6,5.80324173381949e-6,1.96518169676932e-7,NKIRAS2,28511
NKPD1,1.09792045083249e-6,6.29794535830631e-6,2.47606838177525e-5,4.02778126588901e-6,6.66298124994089e-6,5.89554509030796e-7,NKPD1,284353
NKRF,1.51513022214883e-5,3.47286701186605e-5,2.53171036788256e-5,2.25081894270268e-5,1.69798554433978e-5,1.96518169676932e-7,NKRF,55922
NKTR,3.7175586465188e-4,1.8336018057468e-4,1.393831751988e-4,1.2675664572062e-4,4.1847820947209e-4,4.2310361931443e-4,NKTR,4820
