...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
PPEF1,1.04467788849705e-6,2.91513006921685e-6,6.77640527963288e-7,4.94404365488257e-6,5.08645274176758e-7,4.80797409371978e-6,PPEF1,5475
PPEF2,7.46198491783608e-7,2.52644605998794e-6,3.83996299179197e-6,1.70484263961468e-7,1.52593582253027e-6,3.89216950443982e-6,PPEF2,5470
PPFIA1,2.23859547535083e-6,7.63764078134814e-5,2.03292158388986e-6,5.0292857868633e-5,1.3173912601178e-4,8.90619963074759e-5,PPFIA1,8500
PPFIA2,8.10371562076999e-5,1.9997792274827e-4,8.60603470513376e-5,2.9340341827768e-4,1.69548424725586e-7,1.03028016293995e-5,PPFIA2,8499
PPFIA3,1.29838537570348e-5,1.94342004614457e-7,3.83996299179197e-6,1.4167242335198e-4,1.86503267198144e-6,5.24298127362776e-5,PPFIA3,8541
PPFIA4,3.74591642875371e-5,5.8302601384337e-7,2.03292158388986e-6,2.89823248734495e-6,2.18717467896006e-5,6.63958327227969e-6,PPFIA4,8497
PPFIBP1,1.4476250740602e-5,1.4867163353005e-4,2.2113669229202e-4,5.760663279258e-4,1.0088131271172e-4,1.30502153972394e-5,PPFIBP1,8496
PPFIBP2,8.50666280633314e-6,9.71710023072283e-7,9.7128475674738e-6,1.70484263961468e-7,2.88232322033496e-6,5.26587638835976e-6,PPFIBP2,8495
PPHLN1,1.6968553703159e-4,2.2329896330201e-4,2.93644228784092e-6,1.2530593401167e-4,1.5174584012939e-4,8.6772484834276e-5,PPHLN1,51535
PPIA,0.0016352193748946,7.4530158769644e-4,9.9409865452214e-4,0.00151441171676972,8.3875605711747e-4,0.00236392059607889,PPIA,5478
PPIAL4A,1.3431572852105e-6,2.52644605998794e-6,3.83996299179197e-6,2.89823248734495e-6,8.47742123627929e-7,2.28951147319989e-7,PPIAL4A,653505
PPIB,4.02947185563149e-6,2.62361706229516e-5,5.39853620610753e-5,3.92113807111376e-6,2.76363932302705e-5,1.21344108079594e-5,PPIB,5479
PPIC,5.82034823591215e-6,2.91513006921685e-6,4.17878325577361e-5,1.68779421321853e-5,2.3245089029877e-4,1.1974145004835e-4,PPIC,5480
PPID,5.65618456771975e-5,4.21722150013371e-5,8.56085866993621e-5,9.76874832499211e-5,4.35739451544756e-5,8.01329015619963e-6,PPID,5481
PPIE,1.74610447077364e-5,1.7277004210225e-4,7.07004950841697e-5,5.96694923865137e-6,4.23871061813965e-6,2.97636491515986e-6,PPIE,10450
PPIEL,1.3431572852105e-6,3.63419548629034e-5,2.03292158388986e-6,1.24453512691872e-5,1.37334224027725e-5,2.06056032587991e-6,PPIEL,728448
PPIF,3.50713291138296e-5,2.52644605998794e-6,6.77640527963288e-7,8.33668050771578e-5,3.23837491225869e-5,2.06056032587991e-6,PPIF,10105
PPIG,1.965486827358e-4,1.4089795334548e-4,9.19332316270194e-5,2.6680787309969e-4,3.4943930335943e-4,2.06056032587991e-6,PPIG,9360
PPIH,1.23868949636079e-5,2.13776205075902e-6,2.77832616464948e-5,8.52421319807339e-7,5.08645274176758e-7,7.09748556691967e-6,PPIH,10465
PPIL1,2.94002205762742e-5,1.94342004614457e-7,4.29172334376749e-6,1.19338984773027e-6,2.96709743269775e-5,5.26587638835976e-6,PPIL1,51645
PPIL2,3.47728497171162e-5,1.0552770850565e-4,6.07617673407082e-5,3.58016954319082e-6,2.59409089830146e-5,7.80723412361164e-5,PPIL2,23759
PPIL3,9.10362159976002e-6,1.94342004614457e-7,2.25880175987763e-7,3.92113807111376e-6,2.20412952143262e-6,1.60265803123993e-6,PPIL3,53938
PPIL4,2.6072175302919e-4,1.2301848892095e-4,8.60603470513376e-5,8.52421319807339e-7,2.52627152841123e-5,2.28951147319989e-7,PPIL4,85313
PPIL6,1.50732095340289e-5,2.85682746783251e-5,2.23621374227885e-5,2.30153756347982e-5,1.54289066500283e-5,1.07607039240395e-5,PPIL6,285755
PPIP5K1,9.98413582006468e-5,6.35498355089273e-5,1.0548604218628e-4,2.23334385789523e-5,2.54322637088379e-6,4.4187571432758e-5,PPIP5K1,9677
PPIP5K2,7.90970401290625e-6,5.24723412459033e-6,1.12940087993881e-6,2.89823248734495e-6,2.88232322033496e-6,2.51846262051988e-6,PPIP5K2,23262
PPL,5.02937783462152e-5,3.69249808767467e-6,1.01646079194493e-5,2.21629543149908e-6,2.18717467896006e-5,6.4793174691557e-5,PPL,5493
PPM1A,2.2072551386959e-4,3.6244783860596e-4,5.17265603011977e-5,2.69876589851e-4,1.3479099765684e-4,1.14475573659995e-6,PPM1A,5494
PPM1B,8.49173883649746e-5,5.11119472136021e-5,2.3785182531511e-4,3.8341910964934e-4,1.2224441422714e-4,5.26587638835976e-6,PPM1B,5495
PPM1B-DT,1.64163668192394e-6,1.06888102537951e-5,5.64700439969407e-6,8.52421319807339e-7,5.08645274176758e-7,2.97636491515986e-6,PPM1B-DT,102723904
PPM1D,1.49239698356722e-7,2.31266985491203e-5,2.32656581267396e-5,1.96056903555688e-5,1.52593582253027e-6,1.21344108079594e-5,PPM1D,8493
PPM1E,9.65580848367989e-5,6.02460214304815e-6,8.83191488112152e-5,3.80179908634073e-5,8.47742123627929e-7,4.80797409371978e-6,PPM1E,22843
PPM1F,3.13403366549116e-6,4.2560899010566e-5,9.26108721549827e-6,5.47254487316312e-5,2.18717467896006e-5,4.2813864548838e-5,PPM1F,9647
PPM1F-AS1,6.41730702933903e-6,2.52644605998794e-6,1.24234096793269e-5,8.52421319807339e-7,8.47742123627929e-7,5.26587638835976e-6,PPM1F-AS1,100286925
PPM1G,1.49239698356722e-7,6.02460214304815e-6,2.48468193586539e-6,3.49492741121009e-5,2.20412952143262e-6,1.07607039240395e-5,PPM1G,5496
PPM1H,1.1506380743303e-4,5.11119472136021e-5,1.181353320416e-4,1.3178433604221e-4,2.1244417618115e-4,1.1928354775371e-4,PPM1H,57460
PPM1J,4.47719095070165e-7,1.37982823276264e-5,1.37786907352535e-5,2.9152809137411e-5,4.91690431704199e-6,2.06056032587991e-6,PPM1J,333926
PPM1K,6.1083808537406e-4,2.52644605998794e-6,3.3452854063787e-4,5.9447862843363e-4,4.69649136489873e-5,2.90767957096387e-5,PPM1K,152926
PPM1K-DT,2.83555426877771e-6,6.80197016150598e-6,6.09876475166959e-6,2.21629543149908e-6,3.5605169192373e-6,8.92909474547959e-6,PPM1K-DT,105369192
PPM1L,9.56626466466586e-5,6.31611514996984e-5,1.82962942550088e-5,9.46187664986146e-5,3.17055554236846e-5,3.43426720979984e-6,PPM1L,151742
PPM1M,1.04467788849705e-6,9.71710023072283e-7,1.12940087993881e-6,1.87532690357615e-6,1.52593582253027e-6,1.21344108079594e-5,PPM1M,132160
PPM1N,1.04467788849705e-6,7.57933817996381e-6,1.78445339030333e-5,9.0356659899578e-6,1.44116161016748e-5,5.88404448612373e-5,PPM1N,147699
PPME1,1.6162659332033e-4,9.77540283210716e-5,2.25880175987763e-7,2.1020709746449e-4,3.22142006978613e-6,1.4401027166427e-4,PPME1,51400
PPOX,4.47719095070165e-7,1.94342004614457e-7,1.64892528471067e-5,1.70484263961468e-7,2.88232322033496e-6,2.58714796471588e-5,PPOX,5498
PPP1CA,2.83555426877771e-6,1.37982823276264e-5,2.48468193586539e-6,5.06338263965559e-5,5.59509801594433e-6,3.68611347185183e-5,PPP1CA,5499
PPP1CB,6.6426589738576e-4,4.8760408957767e-4,2.3920710637104e-4,3.9228429137533e-4,6.4275807813469e-4,1.1287291562875e-4,PPP1CB,5500
PPP1CC,1.7162565311023e-5,3.32324827890721e-5,3.45596669261277e-5,3.63131482237926e-5,4.0522073509415e-5,1.16765085133195e-5,PPP1CC,5501
PPP1R10,7.90970401290625e-6,9.71710023072283e-7,4.04325515018095e-5,5.19977005082477e-5,3.95047829610615e-5,6.63958327227969e-6,PPP1R10,5514
PPP1R11,4.22348346349522e-5,1.14661782722529e-5,2.32656581267396e-5,6.52954730972422e-5,4.52694294017314e-5,7.07459045218767e-5,PPP1R11,6992
PPP1R12A,2.8340618717941e-4,6.02460214304815e-6,2.2926837862757e-4,1.4133145482405e-4,8.46046639380674e-5,7.62407320575565e-5,PPP1R12A,4659
PPP1R12B,3.4325130622046e-6,1.0941454859793e-4,6.77640527963288e-7,6.46135360413963e-5,8.12136954435556e-5,6.86853441959968e-7,PPP1R12B,4660
PPP1R12C,4.47719095070165e-7,2.42927505768071e-5,3.68184686860053e-5,1.72189106601083e-5,3.98438798105127e-5,1.8384777129795e-4,PPP1R12C,54776
PPP1R13B,9.20808938860973e-5,1.74907804153011e-6,1.8002650026224e-4,4.68831725894037e-5,5.93419486539551e-6,6.79984907540369e-5,PPP1R13B,23368
PPP1R13L,7.46198491783608e-7,5.8302601384337e-7,5.19524404771854e-6,2.89823248734495e-6,5.93419486539551e-6,4.80797409371978e-6,PPP1R13L,10848
PPP1R14A,1.04467788849705e-6,2.54588026044938e-5,6.77640527963288e-7,4.65422040614807e-5,4.32348483050244e-5,2.35819681739589e-5,PPP1R14A,94274
PPP1R14B,1.49239698356722e-7,1.88511744476023e-5,2.93644228784092e-6,1.19338984773027e-6,2.458452158521e-5,8.40250710664361e-5,PPP1R14B,26472
PPP1R14C,5.82034823591215e-6,4.85855011536141e-6,4.29172334376749e-6,8.52421319807339e-7,3.22142006978613e-6,5.72377868299974e-6,PPP1R14C,81706
PPP1R14D,1.49239698356722e-7,4.08118209690359e-6,6.77640527963288e-7,5.11452791884403e-7,3.89961376868848e-6,1.57976291650793e-5,PPP1R14D,54866
PPP1R15A,1.3431572852105e-6,5.63591813381924e-6,2.48468193586539e-6,1.61960050763394e-5,1.86503267198144e-6,2.28951147319989e-7,PPP1R15A,23645
PPP1R15B,3.4325130622046e-6,5.63591813381924e-6,1.58116123191434e-6,2.21629543149908e-6,4.23871061813965e-6,2.28951147319989e-7,PPP1R15B,84919
PPP1R16A,5.22338944248526e-6,1.3603940323012e-6,1.58116123191434e-6,1.70484263961468e-7,5.08645274176758e-7,3.43426720979984e-6,PPP1R16A,84988
PPP1R16B,4.02947185563149e-6,7.01574636658188e-5,3.27526255182256e-5,1.87532690357615e-6,4.62867199500849e-5,2.28951147319989e-7,PPP1R16B,26051
PPP1R17,4.32795125234493e-6,9.71710023072283e-7,2.25880175987763e-7,1.70484263961468e-7,1.69548424725586e-7,1.71713360489992e-5,PPP1R17,10842
PPP1R18,1.49239698356722e-7,2.13776205075902e-6,6.09876475166959e-6,2.55726395942202e-6,2.08544562412471e-5,3.50295255399584e-5,PPP1R18,170954
PPP1R1A,1.74610447077364e-5,1.5741702373771e-5,5.19524404771854e-6,8.52421319807339e-7,2.18717467896006e-5,4.4187571432758e-5,PPP1R1A,5502
PPP1R1B,3.50713291138296e-5,1.94342004614457e-7,1.96515753109354e-5,6.30791776657431e-6,1.52593582253027e-6,6.6166881575477e-5,PPP1R1B,84152
PPP1R1C,1.49239698356722e-7,2.13776205075902e-6,3.38820263981644e-6,1.70484263961468e-7,6.95148541374902e-6,1.12186062186795e-5,PPP1R1C,151242
PPP1R2,1.7684904255271e-4,9.73653443118427e-5,1.42304510872291e-5,2.89823248734495e-6,1.54289066500283e-5,3.13663071828386e-5,PPP1R2,5504
PPP1R21,5.89496808509051e-5,1.94342004614457e-7,6.77640527963288e-7,5.57483543154e-5,1.86503267198144e-6,6.93721976379568e-5,PPP1R21,129285
PPP1R26,1.94011607863738e-6,3.28437987798432e-5,6.77640527963288e-7,8.52421319807339e-7,8.98606651045605e-6,6.75405884593969e-5,PPP1R26,9858
PPP1R26-AS1,1.49239698356722e-7,2.8956958687554e-5,5.48888827650263e-5,5.2850121828055e-6,1.69548424725586e-7,8.47119245083961e-6,PPP1R26-AS1,100506599
PPP1R27,2.53707487206427e-6,3.90627429275058e-5,1.37786907352535e-5,8.01276040618899e-6,5.08645274176758e-7,2.0834554406119e-5,PPP1R27,116729
PPP1R2C,7.46198491783608e-7,6.41328615227707e-6,6.09876475166959e-6,1.70484263961468e-7,3.22142006978613e-6,1.14475573659995e-6,PPP1R2C,80316
PPP1R35,1.49239698356722e-7,4.08118209690359e-6,7.90580615957169e-6,1.21043827412642e-5,8.47742123627929e-7,4.00664507809982e-5,PPP1R35,221908
PPP1R36,1.49239698356722e-7,9.71710023072283e-7,4.29172334376749e-6,5.11452791884403e-7,1.86503267198144e-6,1.60265803123993e-6,PPP1R36,145376
PPP1R37,2.46245502288591e-5,3.67306388721323e-5,2.55244598866172e-5,2.3697312690644e-5,1.69548424725586e-7,7.62407320575565e-5,PPP1R37,284352
PPP1R3A,4.62643064905837e-6,2.52644605998794e-6,6.77640527963288e-7,1.70484263961468e-7,1.69548424725586e-7,5.26587638835976e-6,PPP1R3A,5506
PPP1R3B,8.50666280633314e-6,1.76851224199155e-5,2.25880175987763e-7,1.70484263961468e-7,2.20412952143262e-6,3.43426720979984e-6,PPP1R3B,79660
PPP1R3B-DT,7.46198491783608e-7,1.94342004614457e-7,3.83996299179197e-6,2.55726395942202e-6,1.69548424725586e-7,1.30502153972394e-5,PPP1R3B-DT,102724880
PPP1R3C,7.90970401290625e-6,2.07945944937469e-5,4.31431136136627e-5,4.96109208127871e-5,4.73040104984385e-5,2.28951147319989e-7,PPP1R3C,5507
PPP1R3D,1.64163668192394e-6,4.85855011536141e-6,6.09876475166959e-6,5.94990081225523e-5,8.47742123627929e-7,2.28951147319989e-7,PPP1R3D,5509
PPP1R3E,1.32823331537482e-5,6.16064154627827e-5,5.48888827650263e-5,9.0356659899578e-6,1.4598119368872e-4,1.44239222811593e-5,PPP1R3E,90673
PPP1R3F,1.2073491597058e-4,8.35670619842163e-6,1.7460537603854e-4,1.7747411878388e-4,2.20412952143262e-6,1.3439432347683e-4,PPP1R3F,89801
PPP1R7,1.49239698356722e-7,3.24551147706142e-5,2.25880175987763e-7,4.44963928939431e-5,1.23770350049678e-5,2.06056032587991e-6,PPP1R7,5510
PPP1R8,3.47728497171162e-5,6.02460214304815e-6,2.25880175987763e-7,8.2002930965466e-5,1.64461971983818e-5,8.17355595932362e-5,PPP1R8,5511
PPP1R9A,2.9713623942823e-4,3.12890627429275e-5,2.3604478390721e-4,6.41532285287e-4,8.47742123627929e-7,1.5133670837851e-4,PPP1R9A,55607
PPP1R9B,1.41777713438886e-5,3.82853749090479e-5,2.95903030543969e-5,1.5906181827604e-4,1.0020311901282e-4,1.8522147818187e-4,PPP1R9B,84687
PPP2CA,4.4727137597509e-4,2.030873948221e-4,2.48468193586539e-6,2.6408012487631e-4,2.18717467896006e-5,2.2734848928875e-4,PPP2CA,5515
PPP2CB,1.5744788176634e-4,7.19065417073489e-6,1.3981982893642e-4,3.01757147211798e-5,1.9074197781628e-4,3.27400140667585e-5,PPP2CB,5516
PPP2R1A,2.83555426877771e-6,1.14661782722529e-5,1.69410131990822e-5,6.64888629449725e-6,1.74634877467353e-5,1.90029452275591e-5,PPP2R1A,5518
PPP2R1B,6.11882763262559e-6,1.3603940323012e-6,1.6014904477532e-4,1.5633407005266e-4,1.7548261959098e-4,7.09748556691967e-6,PPP2R1B,5519
PPP2R2A,3.77576436842506e-5,5.61648393335779e-5,2.03292158388986e-6,2.3305198883532e-4,1.4225112834476e-4,4.80797409371978e-6,PPP2R2A,5520
PPP2R2B,5.3920303016283e-4,1.94342004614457e-7,1.5789024301544e-4,8.52421319807339e-7,2.54322637088379e-6,1.4172076019107e-4,PPP2R2B,5521
PPP2R2C,4.8637217694455e-4,6.3025112096468e-4,4.3436757842446e-4,6.1425480305316e-4,7.0142183308974e-4,4.6499978020689e-4,PPP2R2C,5522
PPP2R2D,1.4132999434381e-4,1.8987213850832e-4,4.8564237837369e-5,7.33082335034312e-6,2.42454247357588e-5,2.06056032587991e-6,PPP2R2D,55844
PPP2R3A,1.80580035011633e-5,3.30381407844576e-6,6.77640527963288e-7,2.64250609140275e-5,2.39063278863076e-5,8.01329015619963e-6,PPP2R3A,5523
PPP2R3B,7.46198491783608e-7,1.22435462907108e-5,1.51339717911801e-5,4.60307512695963e-6,1.69548424725586e-7,2.03766521114791e-5,PPP2R3B,28227
PPP2R3C,1.94011607863738e-6,7.57933817996381e-6,4.04325515018095e-5,1.70484263961468e-7,1.44116161016748e-5,6.86853441959968e-7,PPP2R3C,55012
PPP2R5A,1.11929773767541e-5,5.26666832505177e-5,2.93644228784092e-6,5.2850121828055e-6,1.52593582253027e-6,6.63958327227969e-6,PPP2R5A,5525
PPP2R5B,2.40275914354322e-5,4.95572111766864e-5,4.13360722057606e-5,5.11452791884403e-7,5.93419486539551e-6,2.0834554406119e-5,PPP2R5B,5526
PPP2R5C,1.655068254776e-4,1.37982823276264e-5,8.83191488112152e-5,7.92751827420825e-5,4.52694294017314e-5,8.12776572985962e-5,PPP2R5C,5527
PPP2R5D,2.91017411795607e-5,5.8302601384337e-7,5.21783206531732e-5,1.1200816142268e-4,1.69548424725586e-7,5.28877150309176e-5,PPP2R5D,5528
PPP2R5E,1.8848973902453e-4,2.91513006921685e-6,6.77640527963288e-7,2.6578496751592e-4,1.1817525203373e-4,8.08197550039563e-5,PPP2R5E,5529
PPP3CA,0.00135136546862011,0.00146786516085299,6.4533966279703e-4,8.27360133005e-4,3.8606176310015e-4,7.16617091111567e-5,PPP3CA,5530
PPP3CB,2.9803167761837e-4,2.85682746783251e-5,1.0864836465011e-4,2.7805983452115e-4,1.2224441422714e-4,2.95346980042786e-5,PPP3CB,5532
PPP3CB-AS1,1.49239698356722e-7,1.41869663368553e-5,2.03292158388986e-6,1.24453512691872e-5,9.32516335990722e-6,3.96085484863582e-5,PPP3CB-AS1,101929145
PPP3CC,1.47747301373154e-5,7.4044303758108e-5,9.14814712750439e-5,1.9588641929172e-4,7.0023499411667e-5,2.28951147319989e-7,PPP3CC,5533
PPP3R1,4.6249382520748e-4,3.3018706583996e-4,1.1678005098567e-4,4.5178329949789e-5,5.25600116649316e-6,1.14475573659995e-6,PPP3R1,5534
PPP3R2,4.47719095070165e-7,1.74907804153011e-6,2.25880175987763e-7,1.87532690357615e-6,1.69548424725586e-7,1.30502153972394e-5,PPP3R2,5535
PPP4C,1.94011607863738e-6,1.94342004614457e-7,3.83996299179197e-6,1.70484263961468e-7,3.22142006978613e-6,2.31240658793189e-5,PPP4C,5531
PPP4R1,1.94011607863738e-6,1.0202955242259e-4,4.13360722057606e-5,1.38092253808789e-5,3.78092987138056e-5,5.72377868299974e-6,PPP4R1,9989
PPP4R1L,3.4325130622046e-6,3.40098508075299e-5,2.68797409425438e-5,1.70484263961468e-7,1.06815507577119e-5,8.01329015619963e-6,PPP4R1L,55370
PPP4R2,1.1789936170181e-5,4.4698661061325e-6,5.53406431170019e-5,3.76770223354844e-5,7.37535647556299e-5,3.50295255399584e-5,PPP4R2,151987
PPP4R3A,6.11882763262559e-6,1.94342004614457e-7,4.58536757255158e-5,5.84761025387835e-5,4.96776884445967e-5,5.72377868299974e-6,PPP4R3A,55671
PPP4R3B,1.965486827358e-4,4.3007885621179e-4,1.5246911879174e-4,3.08576517770257e-5,8.01964048952021e-5,7.09748556691967e-6,PPP4R3B,57223
PPP4R3C,1.49239698356722e-7,4.85855011536141e-6,1.58116123191434e-6,1.70484263961468e-7,1.69548424725586e-7,6.86853441959968e-7,PPP4R3C,139420
PPP4R4,6.19344748180395e-5,2.91513006921685e-6,4.54019153735403e-5,3.39263685283321e-5,8.30787281155371e-6,3.22821117721185e-5,PPP4R4,57718
PPP5C,4.47719095070165e-7,2.42927505768071e-5,3.38820263981644e-6,2.13105329951835e-5,8.47742123627929e-7,5.01403012630777e-5,PPP5C,5536
PPP5D1P,5.82034823591215e-6,9.71710023072283e-7,1.12940087993881e-6,1.70484263961468e-7,1.27161318544189e-5,1.62555314597192e-5,PPP5D1P,100506012
PPP6C,5.251744985173e-4,1.1485612472714e-4,9.19332316270194e-5,8.57535847726183e-5,1.9006378411738e-4,6.2480768103625e-4,PPP6C,5537
PPP6R1,4.92491004577182e-6,6.62706235735297e-5,4.74348369574302e-6,9.12090812193853e-5,5.59509801594433e-6,1.7881084605691e-4,PPP6R1,22870
PPP6R2,5.98451190410454e-5,7.52103557857947e-5,7.16040157881208e-5,3.35854000004092e-5,4.18784609072197e-5,6.06720540397972e-5,PPP6R2,9701
PPP6R3,8.20818340961969e-6,7.28782517304212e-5,2.25880175987763e-7,6.80232213206257e-5,1.2190531737769e-4,6.18168097763972e-6,PPP6R3,55291
PPRC1,2.23859547535083e-6,5.8302601384337e-7,1.15198889753759e-5,1.99466588834917e-5,4.23871061813965e-6,9.38699704011957e-6,PPRC1,23082
PPT1,8.52158677616881e-5,1.3603940323012e-6,1.58116123191434e-6,4.94404365488257e-6,7.47708553039834e-5,4.05243530756381e-5,PPT1,5538
PPT2,2.53707487206427e-6,1.03001262445662e-5,3.38820263981644e-6,5.62598071072844e-6,2.54322637088379e-6,2.28951147319989e-7,PPT2,9374
PPT2-EGFL8,4.47719095070165e-7,7.57933817996381e-6,1.12940087993881e-6,1.53435837565321e-6,6.95148541374902e-6,2.2666163584679e-5,PPT2-EGFL8,100532746
PPTC7,9.89459200105065e-5,3.94514269367347e-5,9.14814712750439e-5,5.26796375640936e-5,1.33943255533213e-5,1.14475573659995e-6,PPTC7,160760
PPWD1,6.41730702933903e-6,1.94342004614457e-7,2.93644228784092e-6,1.17634142133413e-5,1.54289066500283e-5,2.51846262051988e-6,PPWD1,23398
PPY,4.47719095070165e-7,4.08118209690359e-6,3.38820263981644e-6,5.11452791884403e-7,1.69548424725586e-7,3.89216950443982e-6,PPY,5539
PPY2P,3.4325130622046e-6,1.5741702373771e-5,2.25880175987763e-7,5.11452791884403e-7,2.20412952143262e-6,6.86853441959968e-7,PPY2P,23614
PQBP1,3.4325130622046e-6,4.76137911305419e-5,8.51568263473866e-5,7.41606548232385e-5,1.78025845961865e-5,1.21344108079594e-5,PQBP1,10084
PRAC1,1.49239698356722e-7,1.94342004614457e-7,4.74348369574302e-6,2.89823248734495e-6,5.08645274176758e-7,6.86853441959968e-7,PRAC1,84366
PRAC2,1.49239698356722e-7,1.26322302999397e-5,2.48468193586539e-6,4.94404365488257e-6,5.08645274176758e-7,2.06056032587991e-6,PRAC2,360205
PRADC1,5.5218688391987e-6,1.94342004614457e-7,1.12940087993881e-6,8.52421319807339e-7,1.69548424725586e-7,1.44239222811593e-5,PRADC1,84279
PRAF2,4.10409170480985e-5,4.56703710843973e-5,4.08843118537851e-5,5.62598071072844e-6,4.23871061813965e-6,3.91506461917182e-5,PRAF2,11230
PRAG1,4.6115066792227e-5,1.0008613237644e-4,2.41691788306906e-5,1.19338984773027e-6,3.23837491225869e-5,2.28951147319989e-7,PRAG1,157285
PRAM1,1.49239698356722e-7,1.69077544014577e-5,1.12940087993881e-6,5.96694923865137e-6,1.03424539082607e-5,2.40398704685989e-5,PRAM1,84106
PRAME,1.49239698356722e-7,5.8302601384337e-7,2.25880175987763e-7,3.92113807111376e-6,1.86503267198144e-6,1.03028016293995e-5,PRAME,23532
PRAMEF1,1.49239698356722e-7,8.35670619842163e-6,2.48468193586539e-6,1.70484263961468e-7,2.88232322033496e-6,2.28951147319989e-7,PRAMEF1,65121
PRAMEF10,7.46198491783608e-7,3.30381407844576e-6,2.25880175987763e-7,1.70484263961468e-7,1.86503267198144e-6,4.80797409371978e-6,PRAMEF10,343071
PRAMEF11,7.46198491783608e-7,4.85855011536141e-6,1.58116123191434e-6,1.70484263961468e-7,1.1868389730791e-6,2.51846262051988e-6,PRAMEF11,440560
PRAMEF12,1.04467788849705e-6,7.19065417073489e-6,7.45404580759617e-6,2.21629543149908e-6,1.69548424725586e-7,6.86853441959968e-7,PRAMEF12,390999
PRAP1,6.41730702933903e-6,1.94342004614457e-7,3.86255100939074e-5,1.53435837565321e-6,3.22142006978613e-6,1.99187498168391e-5,PRAP1,118471
PRB1,3.05941381631279e-5,3.55645868444455e-5,1.55857321431556e-5,4.72241411173266e-5,2.6619102681917e-5,7.94460481200363e-5,PRB1,5542
PRB3,1.49239698356722e-7,1.37982823276264e-5,5.64700439969407e-6,3.23920101526789e-6,2.20412952143262e-6,1.14475573659995e-6,PRB3,5544
PRB4,3.13403366549116e-6,1.26322302999397e-5,2.25880175987763e-7,5.96694923865137e-6,3.22142006978613e-6,2.28951147319989e-7,PRB4,5545
PRC1,8.20818340961969e-6,9.91144223533728e-6,1.58116123191434e-6,5.11452791884403e-7,1.1868389730791e-6,2.06056032587991e-6,PRC1,9055
PRCC,2.83555426877771e-6,5.24723412459033e-6,5.64700439969407e-6,3.15395888328715e-5,1.69548424725586e-7,4.80797409371978e-6,PRCC,5546
PRCD,1.49239698356722e-7,1.34095983183975e-5,2.25880175987763e-7,4.94404365488257e-6,5.08645274176758e-7,7.09748556691967e-6,PRCD,768206
PRCP,6.11882763262559e-6,1.3156953712398e-4,2.25880175987763e-7,4.82470467010954e-5,2.7144702798566e-4,1.35081176918794e-5,PRCP,5547
PRDM1,1.49239698356722e-7,1.69077544014577e-5,9.26108721549827e-6,2.57431238581816e-5,2.88232322033496e-6,2.06056032587991e-6,PRDM1,639
PRDM10,4.47719095070165e-7,2.52644605998794e-6,3.77219893899564e-5,2.88118406094881e-5,1.69548424725586e-7,4.80797409371978e-6,PRDM10,56980
